filename,center_x,center_y
000395.jpg,586.0,327.0
000395.jpg,232.0,434.5
000396.jpg,302.5,182.0
000396.jpg,583.0,327.5
000396.jpg,230.5,434.0
000397.jpg,577.0,331.5
000397.jpg,236.0,428.0
000397.jpg,304.5,175.5
000398.jpg,305.5,172.5
000398.jpg,576.0,332.5
000398.jpg,235.0,430.0
000399.jpg,570.0,336.5
000399.jpg,240.5,419.5
000399.jpg,306.0,166.0
000400.jpg,565.5,339.0
000400.jpg,304.5,162.0
000400.jpg,240.5,421.0
000401.jpg,564.0,340.5
000401.jpg,306.0,155.0
000401.jpg,242.0,416.5
000402.jpg,560.0,343.5
000402.jpg,241.5,417.0
000402.jpg,308.0,149.0
000403.jpg,328.0,242.0
000403.jpg,537.0,363.5
000403.jpg,504.5,452.5
000403.jpg,535.0,500.0
000404.jpg,309.5,140.0
000404.jpg,251.0,404.5
000404.jpg,548.5,351.5
000405.jpg,542.0,355.0
000405.jpg,254.0,400.0
000405.jpg,310.0,136.0
000406.jpg,539.0,359.5
000406.jpg,255.5,400.5
000406.jpg,311.5,137.0
000407.jpg,537.5,362.0
000407.jpg,258.0,396.0
000407.jpg,313.0,127.5
000408.jpg,536.5,361.5
000408.jpg,257.0,394.0
000408.jpg,311.5,125.0
000409.jpg,533.0,367.5
000409.jpg,262.0,387.5
000409.jpg,313.5,116.5
000410.jpg,529.5,371.0
000410.jpg,265.5,383.0
000410.jpg,313.5,113.5
000411.jpg,528.0,378.0
000411.jpg,271.0,378.5
000411.jpg,315.0,107.0
000412.jpg,534.0,366.5
000412.jpg,329.5,238.5
000412.jpg,511.0,468.0
000412.jpg,534.0,491.0
000413.jpg,318.0,97.5
000413.jpg,275.5,373.5
000413.jpg,524.0,383.0
000414.jpg,316.5,94.5
000414.jpg,520.5,388.5
000414.jpg,277.0,369.5
000415.jpg,519.0,392.0
000415.jpg,283.0,362.0
000415.jpg,318.5,87.0
000416.jpg,283.5,364.0
000416.jpg,517.5,397.5
000416.jpg,320.0,82.0
000417.jpg,321.0,77.0
000417.jpg,288.0,355.5
000417.jpg,514.0,403.0
000418.jpg,320.0,70.5
000418.jpg,291.0,353.0
000418.jpg,514.5,409.5
000419.jpg,322.0,63.5
000419.jpg,294.5,348.5
000419.jpg,512.0,413.0
000420.jpg,322.5,61.5
000420.jpg,295.0,347.5
000420.jpg,513.0,413.5
000421.jpg,301.5,340.0
000421.jpg,512.5,422.5
000422.jpg,302.5,336.5
000422.jpg,514.5,426.0
000423.jpg,526.0,374.0
000423.jpg,512.0,470.5
000423.jpg,532.5,485.5
000424.jpg,306.5,331.5
000424.jpg,516.5,435.5
000425.jpg,311.0,327.0
000425.jpg,518.0,442.0
000426.jpg,314.0,322.0
000426.jpg,519.0,447.0
000427.jpg,316.0,318.5
000427.jpg,520.0,451.0
000428.jpg,322.0,314.5
000428.jpg,521.5,456.0
000429.jpg,325.5,309.0
000429.jpg,523.5,466.0
000430.jpg,324.0,308.5
000430.jpg,524.5,469.5
000431.jpg,329.0,300.5
000431.jpg,527.0,477.0
000432.jpg,324.0,165.0
000432.jpg,526.5,332.5
000432.jpg,582.0,327.0
000432.jpg,551.0,396.0
000432.jpg,529.5,420.5
000432.jpg,525.5,485.5
000432.jpg,357.5,57.0
000433.jpg,332.5,295.5
000433.jpg,529.5,484.0
000434.jpg,334.0,292.0
000434.jpg,532.5,491.0
000435.jpg,531.5,493.5
000435.jpg,334.5,289.5
000436.jpg,531.5,496.5
000436.jpg,339.0,283.0
000437.jpg,533.0,502.0
000437.jpg,338.0,282.0
000438.jpg,536.0,508.5
000438.jpg,344.0,274.5
000439.jpg,536.0,516.0
000439.jpg,346.0,269.5
000440.jpg,537.5,522.0
000440.jpg,349.5,261.0
000441.jpg,336.0,220.5
000441.jpg,518.5,383.0
000441.jpg,529.0,476.5
000441.jpg,519.0,479.5
000441.jpg,584.0,323.5
000442.jpg,354.0,248.5
000443.jpg,356.0,244.0
000444.jpg,358.5,239.0
000445.jpg,358.0,235.0
000446.jpg,357.0,234.0
000447.jpg,358.5,226.5
000448.jpg,361.0,218.5
000449.jpg,361.0,212.5
000450.jpg,362.5,210.0
000451.jpg,362.0,203.5
000452.jpg,517.5,383.0
000452.jpg,336.5,214.0
000452.jpg,526.0,471.5
000452.jpg,517.5,478.0
000453.jpg,363.0,189.0
000454.jpg,363.0,188.5
000455.jpg,363.0,180.5
000456.jpg,362.5,178.5
000457.jpg,363.5,171.5
000458.jpg,364.0,162.0
000459.jpg,363.5,156.0
000460.jpg,364.0,152.0
000461.jpg,336.0,213.0
000461.jpg,517.0,387.5
000461.jpg,524.5,464.5
000461.jpg,527.0,491.0
000462.jpg,363.0,140.0
000463.jpg,361.0,132.0
000464.jpg,361.5,132.5
000465.jpg,360.5,128.0
000466.jpg,361.5,116.0
000467.jpg,361.5,110.0
000468.jpg,361.0,105.0
000469.jpg,359.5,98.0
000470.jpg,359.5,92.5
000471.jpg,360.0,84.0
000472.jpg,524.0,486.5
000472.jpg,528.0,466.5
000472.jpg,516.5,391.0
000473.jpg,360.5,73.5
000474.jpg,360.5,72.5
000475.jpg,359.5,61.0
000476.jpg,361.0,61.5
000477.jpg,528.5,492.5
000477.jpg,526.0,463.0
000477.jpg,511.5,400.0
000478.jpg,577.5,557.5
000479.jpg,512.5,402.5
000479.jpg,524.0,455.0
000479.jpg,533.0,501.5
000479.jpg,541.0,534.5
000480.jpg,546.5,534.0
000480.jpg,532.0,502.0
000480.jpg,522.5,447.5
000480.jpg,508.5,409.5
000481.jpg,506.5,414.5
000481.jpg,522.5,447.5
000481.jpg,538.5,511.0
000481.jpg,550.5,530.5
000482.jpg,538.0,511.5
000482.jpg,521.5,441.0
000482.jpg,507.0,417.5
000482.jpg,550.0,521.5
000482.jpg,340.0,192.0
000483.jpg,357.0,54.5
000483.jpg,323.5,171.0
000483.jpg,533.0,331.5
000483.jpg,576.5,332.5
000483.jpg,571.0,361.0
000483.jpg,558.0,391.5
000483.jpg,532.5,408.0
000483.jpg,525.5,480.0
000484.jpg,543.5,533.5
000485.jpg,542.0,526.5
000486.jpg,508.5,431.5
000486.jpg,525.0,436.0
000486.jpg,549.5,511.5
000486.jpg,547.0,532.0
000487.jpg,538.0,517.0
000488.jpg,536.5,514.0
000489.jpg,536.0,507.5
000490.jpg,534.0,502.5
000491.jpg,533.0,491.0
000492.jpg,531.5,489.5
000493.jpg,530.0,481.5
000494.jpg,530.5,479.5
000494.jpg,550.0,382.0
000495.jpg,530.0,472.0
000495.jpg,548.0,375.5
000496.jpg,528.5,465.0
000496.jpg,547.0,371.0
000497.jpg,547.5,506.0
000497.jpg,511.5,439.0
000497.jpg,519.5,423.0
000498.jpg,526.5,457.5
000499.jpg,527.5,453.5
000499.jpg,540.0,343.0
000500.jpg,526.0,451.0
000501.jpg,527.0,446.5
000502.jpg,526.0,441.0
000503.jpg,527.0,437.0
000504.jpg,527.0,433.5
000505.jpg,528.0,431.0
000506.jpg,546.5,510.5
000506.jpg,525.0,426.5
000506.jpg,514.0,435.0
000507.jpg,529.5,417.0
000508.jpg,528.0,417.0
000509.jpg,529.0,407.5
000510.jpg,530.0,406.5
000511.jpg,533.5,404.5
000512.jpg,534.0,397.5
000513.jpg,536.0,391.5
000514.jpg,535.5,394.5
000515.jpg,535.5,389.5
000516.jpg,537.0,383.0
000517.jpg,545.0,501.0
000517.jpg,524.5,415.0
000517.jpg,511.0,445.0
000518.jpg,545.5,371.5
000519.jpg,544.0,368.0
000520.jpg,544.0,363.0
000521.jpg,550.0,359.5
000522.jpg,548.5,358.0
000523.jpg,555.5,348.5
000524.jpg,558.5,351.0
000525.jpg,561.5,344.5
000526.jpg,545.5,498.5
000526.jpg,514.5,453.0
000527.jpg,567.5,339.0
000527.jpg,359.0,39.0
000528.jpg,565.5,336.0
000528.jpg,358.5,39.0
000528.jpg,349.5,55.0
000529.jpg,571.5,331.0
000529.jpg,359.0,42.5
000529.jpg,349.0,54.0
000530.jpg,576.0,324.0
000530.jpg,356.0,42.0
000530.jpg,349.5,59.0
000531.jpg,574.0,329.5
000531.jpg,354.0,48.5
000531.jpg,349.0,66.5
000532.jpg,574.0,327.0
000532.jpg,357.0,48.0
000532.jpg,349.0,66.0
000533.jpg,357.0,54.0
000533.jpg,349.0,70.5
000534.jpg,355.5,58.0
000534.jpg,349.5,71.5
000535.jpg,354.0,56.5
000535.jpg,347.5,80.5
000536.jpg,353.0,59.5
000536.jpg,348.0,78.5
000537.jpg,528.0,407.0
000537.jpg,541.0,491.0
000537.jpg,520.0,456.0
000538.jpg,354.0,66.0
000538.jpg,346.0,86.5
000539.jpg,349.5,71.0
000539.jpg,345.5,93.5
000540.jpg,351.0,71.0
000540.jpg,346.5,93.5
000541.jpg,350.0,79.0
000541.jpg,345.5,99.5
000542.jpg,352.0,78.5
000542.jpg,346.0,97.5
000543.jpg,349.5,86.0
000543.jpg,345.0,110.5
000544.jpg,346.0,93.5
000544.jpg,343.5,114.0
000545.jpg,346.0,95.0
000545.jpg,343.0,113.5
000546.jpg,527.0,400.0
000546.jpg,522.5,464.0
000546.jpg,537.5,484.0
000547.jpg,347.0,101.0
000547.jpg,338.0,127.5
000548.jpg,346.5,106.5
000548.jpg,339.0,125.0
000549.jpg,344.5,107.5
000549.jpg,338.5,133.5
000550.jpg,342.0,114.0
000550.jpg,337.5,131.5
000551.jpg,342.0,119.5
000551.jpg,336.5,140.0
000552.jpg,340.5,121.0
000552.jpg,334.5,145.5
000553.jpg,341.5,126.0
000553.jpg,334.5,149.0
000554.jpg,340.0,123.5
000554.jpg,328.0,153.0
000555.jpg,339.5,132.5
000555.jpg,335.0,155.5
000556.jpg,337.5,135.5
000556.jpg,333.0,164.5
000557.jpg,528.0,466.5
000557.jpg,531.0,398.0
000557.jpg,538.5,482.0
000557.jpg,687.5,413.5
000557.jpg,345.5,147.5
000558.jpg,336.0,145.0
000558.jpg,330.5,163.5
000558.jpg,475.0,148.5
000559.jpg,336.5,147.0
000559.jpg,329.5,173.5
000560.jpg,337.0,156.5
000560.jpg,330.0,178.5
000561.jpg,334.5,158.5
000561.jpg,327.0,184.5
000562.jpg,333.0,160.5
000562.jpg,327.0,189.0
000563.jpg,332.0,163.5
000563.jpg,328.0,195.0
000564.jpg,333.5,170.0
000564.jpg,326.5,201.0
000565.jpg,331.5,174.5
000565.jpg,322.5,203.0
000566.jpg,527.5,394.5
000566.jpg,529.5,477.0
000566.jpg,346.5,149.0
000567.jpg,330.0,177.5
000567.jpg,321.0,211.5
000567.jpg,462.0,275.5
000568.jpg,329.5,180.5
000568.jpg,319.0,214.5
000569.jpg,329.0,188.5
000569.jpg,318.5,218.5
000570.jpg,327.5,192.5
000570.jpg,314.0,225.5
000571.jpg,324.5,197.0
000571.jpg,317.0,232.0
000572.jpg,323.5,201.5
000572.jpg,315.0,236.5
000573.jpg,322.5,209.0
000573.jpg,310.5,240.5
000574.jpg,320.0,213.0
000574.jpg,307.0,248.0
000575.jpg,319.5,219.5
000575.jpg,307.5,252.0
000576.jpg,319.5,219.5
000576.jpg,306.0,260.0
000577.jpg,539.0,484.5
000577.jpg,538.5,390.0
000577.jpg,531.5,461.0
000577.jpg,238.0,443.5
000578.jpg,317.0,228.0
000578.jpg,303.0,267.0
000579.jpg,317.5,231.0
000579.jpg,301.0,272.5
000580.jpg,315.5,234.5
000580.jpg,299.0,275.5
000581.jpg,314.0,241.0
000581.jpg,298.0,281.0
000582.jpg,313.0,247.0
000582.jpg,297.5,284.5
000583.jpg,311.0,249.5
000583.jpg,296.0,284.0
000584.jpg,310.5,252.0
000584.jpg,293.5,293.5
000585.jpg,308.0,258.0
000585.jpg,290.0,299.0
000586.jpg,307.0,261.0
000586.jpg,289.5,307.0
000587.jpg,306.5,264.5
000587.jpg,290.0,309.0
000588.jpg,343.0,64.0
000588.jpg,412.5,366.5
000588.jpg,534.5,462.0
000588.jpg,675.5,336.5
000589.jpg,303.5,273.5
000589.jpg,284.5,317.5
000590.jpg,299.0,282.5
000590.jpg,282.5,319.5
000591.jpg,300.5,279.0
000591.jpg,282.5,324.0
000592.jpg,300.0,284.0
000592.jpg,281.0,329.0
000593.jpg,294.0,290.5
000593.jpg,279.5,332.0
000593.jpg,350.5,34.0
000594.jpg,294.0,297.0
000594.jpg,272.5,336.5
000594.jpg,347.0,37.0
000595.jpg,349.5,139.0
000595.jpg,542.5,383.5
000595.jpg,542.0,486.5
000596.jpg,347.5,38.5
000596.jpg,288.5,309.0
000596.jpg,272.0,350.0
000597.jpg,346.5,43.0
000597.jpg,286.5,313.0
000597.jpg,268.0,350.0
000598.jpg,346.0,40.5
000598.jpg,284.5,317.5
000598.jpg,263.5,356.0
000599.jpg,345.5,45.5
000599.jpg,280.0,325.0
000599.jpg,260.0,364.0
000599.jpg,445.0,411.5
000600.jpg,345.5,49.0
000600.jpg,279.5,328.0
000600.jpg,258.0,367.5
000601.jpg,344.5,50.5
000601.jpg,276.0,333.5
000601.jpg,254.5,375.0
000602.jpg,342.5,51.5
000602.jpg,274.0,338.0
000602.jpg,254.0,380.0
000603.jpg,343.0,55.5
000603.jpg,271.0,345.5
000603.jpg,248.0,382.0
000604.jpg,342.0,56.0
000604.jpg,269.5,346.0
000604.jpg,245.5,389.5
000605.jpg,342.5,61.0
000605.jpg,267.5,357.0
000605.jpg,244.0,398.0
000606.jpg,542.0,377.0
000606.jpg,544.0,503.5
000606.jpg,350.0,140.5
000606.jpg,524.5,445.5
000606.jpg,256.0,432.0
000607.jpg,341.0,70.0
000607.jpg,263.0,358.5
000607.jpg,236.0,403.5
000608.jpg,339.0,68.0
000608.jpg,268.5,355.0
000608.jpg,238.0,400.0
000609.jpg,338.0,75.0
000609.jpg,264.0,360.0
000609.jpg,229.5,414.0
000610.jpg,338.0,74.5
000610.jpg,255.5,371.5
000610.jpg,227.0,409.5
000611.jpg,336.5,76.5
000611.jpg,257.5,378.0
000611.jpg,230.0,415.5
000612.jpg,336.5,81.5
000612.jpg,252.5,384.0
000612.jpg,226.0,423.5
000613.jpg,333.0,87.0
000613.jpg,251.5,387.0
000613.jpg,225.5,424.0
000614.jpg,329.5,88.0
000614.jpg,245.5,390.0
000614.jpg,219.5,430.5
000615.jpg,552.5,381.0
000615.jpg,547.0,506.5
000615.jpg,351.0,130.5
000616.jpg,328.5,96.0
000616.jpg,239.5,403.0
000617.jpg,330.5,95.0
000617.jpg,237.5,406.0
000618.jpg,328.0,99.5
000618.jpg,236.5,412.0
000619.jpg,328.0,105.0
000619.jpg,235.0,416.0
000620.jpg,326.5,106.0
000620.jpg,231.0,418.5
000621.jpg,327.0,114.0
000621.jpg,223.5,426.0
000622.jpg,326.5,116.5
000622.jpg,223.5,429.0
000623.jpg,324.5,123.0
000623.jpg,222.5,434.0
000624.jpg,324.0,125.0
000625.jpg,323.5,130.5
000626.jpg,350.5,132.0
000626.jpg,555.5,373.0
000626.jpg,551.5,512.0
000626.jpg,519.0,432.5
000626.jpg,265.5,425.5
000627.jpg,321.5,137.5
000627.jpg,640.5,396.0
000628.jpg,321.5,141.0
000628.jpg,635.5,393.0
000629.jpg,630.5,391.0
000629.jpg,320.5,145.0
000630.jpg,627.5,391.0
000630.jpg,321.0,147.5
000631.jpg,621.5,389.5
000631.jpg,318.5,147.0
000632.jpg,619.5,388.0
000632.jpg,319.0,155.5
000633.jpg,616.5,388.0
000633.jpg,319.0,154.0
000634.jpg,612.0,387.5
000634.jpg,320.0,166.5
000635.jpg,350.0,124.5
000635.jpg,553.0,365.5
000635.jpg,548.5,512.0
000635.jpg,270.5,421.0
000636.jpg,318.0,172.5
000636.jpg,596.0,383.0
000636.jpg,594.0,328.5
000637.jpg,587.0,385.0
000637.jpg,590.5,329.5
000637.jpg,316.0,179.0
000638.jpg,585.5,384.5
000638.jpg,587.0,331.0
000638.jpg,316.0,179.5
000639.jpg,576.0,381.0
000639.jpg,583.0,331.0
000639.jpg,316.5,186.0
000640.jpg,575.0,382.0
000640.jpg,581.0,333.5
000640.jpg,315.0,189.0
000641.jpg,566.0,379.5
000641.jpg,577.5,331.5
000641.jpg,312.5,192.5
000642.jpg,556.5,380.0
000642.jpg,577.5,338.5
000642.jpg,314.0,189.5
000643.jpg,556.0,381.5
000643.jpg,576.0,339.0
000643.jpg,313.0,194.5
000644.jpg,549.5,380.0
000644.jpg,575.0,340.0
000644.jpg,313.5,198.0
000645.jpg,537.0,379.0
000645.jpg,570.0,341.0
000645.jpg,308.5,198.5
000646.jpg,352.5,128.5
000646.jpg,547.5,511.0
000646.jpg,559.5,371.0
000647.jpg,311.0,213.0
000647.jpg,524.5,377.5
000647.jpg,560.0,345.5
000648.jpg,308.5,214.5
000648.jpg,520.5,375.5
000648.jpg,562.0,348.5
000649.jpg,306.5,217.5
000649.jpg,503.0,375.0
000649.jpg,556.0,351.0
000650.jpg,501.0,376.0
000650.jpg,308.5,222.0
000650.jpg,547.0,356.0
000651.jpg,545.5,355.5
000651.jpg,491.0,373.0
000651.jpg,304.5,226.5
000652.jpg,540.0,360.5
000652.jpg,490.5,374.0
000652.jpg,306.5,228.0
000653.jpg,533.5,360.0
000653.jpg,483.5,374.0
000653.jpg,306.0,232.5
000654.jpg,480.0,372.0
000654.jpg,529.0,371.5
000654.jpg,306.0,238.5
000655.jpg,353.0,122.5
000655.jpg,523.0,419.5
000655.jpg,551.5,523.5
000655.jpg,283.5,409.0
000656.jpg,301.0,247.0
000656.jpg,472.0,374.0
000656.jpg,525.0,377.5
000657.jpg,303.0,250.0
000657.jpg,473.0,372.0
000657.jpg,523.0,379.5
000658.jpg,525.5,381.5
000658.jpg,464.5,372.0
000658.jpg,302.5,252.5
000659.jpg,299.5,264.0
000659.jpg,459.0,374.0
000659.jpg,511.5,393.5
000660.jpg,299.0,264.5
000660.jpg,451.0,371.5
000660.jpg,510.5,392.5
000661.jpg,300.0,271.5
000661.jpg,446.5,372.0
000661.jpg,510.5,397.0
000662.jpg,299.5,270.0
000662.jpg,443.5,370.5
000662.jpg,509.0,393.5
000663.jpg,292.5,277.5
000663.jpg,434.0,369.5
000663.jpg,510.0,408.5
000663.jpg,671.0,359.5
000664.jpg,423.0,369.5
000664.jpg,507.0,413.5
000664.jpg,292.0,284.5
000664.jpg,666.5,358.0
000665.jpg,291.5,290.5
000665.jpg,416.5,368.0
000665.jpg,509.0,423.5
000665.jpg,649.0,361.5
000666.jpg,353.5,118.0
000666.jpg,298.5,400.0
000666.jpg,528.0,412.5
000666.jpg,552.0,523.5
000667.jpg,287.5,299.5
000667.jpg,405.5,366.5
000667.jpg,509.0,428.0
000667.jpg,623.0,363.5
000667.jpg,679.5,158.0
000668.jpg,292.0,299.0
000668.jpg,403.0,363.5
000668.jpg,511.5,429.5
000668.jpg,623.5,369.5
000668.jpg,680.0,162.0
000669.jpg,285.5,309.0
000669.jpg,401.0,365.5
000669.jpg,511.0,431.0
000669.jpg,681.0,159.5
000669.jpg,606.0,370.5
000670.jpg,685.0,159.5
000670.jpg,510.5,434.5
000670.jpg,393.0,365.5
000670.jpg,289.5,307.0
000671.jpg,389.5,367.0
000671.jpg,512.5,451.5
000671.jpg,285.0,314.5
000671.jpg,571.5,379.0
000672.jpg,513.0,447.0
000672.jpg,383.5,363.5
000672.jpg,282.5,318.5
000672.jpg,570.0,381.0
000673.jpg,512.0,452.0
000673.jpg,383.0,365.0
000673.jpg,281.0,321.0
000673.jpg,547.0,388.5
000674.jpg,516.5,455.5
000674.jpg,375.5,365.5
000674.jpg,281.0,323.0
000675.jpg,515.5,463.0
000675.jpg,373.0,367.0
000675.jpg,279.0,326.0
000675.jpg,522.5,405.0
000675.jpg,735.0,395.5
000676.jpg,518.0,462.0
000676.jpg,371.0,367.0
000676.jpg,277.5,330.5
000677.jpg,325.0,184.0
000677.jpg,536.5,494.5
000677.jpg,574.5,386.0
000677.jpg,549.0,328.0
000677.jpg,568.5,337.5
000677.jpg,587.5,346.5
000677.jpg,538.5,400.5
000678.jpg,272.0,339.5
000678.jpg,361.5,369.0
000678.jpg,519.5,470.0
000679.jpg,487.5,448.5
000679.jpg,356.0,368.0
000679.jpg,269.5,347.0
000679.jpg,526.5,478.5
000680.jpg,354.5,371.0
000680.jpg,270.5,344.5
000680.jpg,487.0,458.0
000680.jpg,530.0,486.5
000681.jpg,271.5,353.5
000681.jpg,348.0,370.0
000681.jpg,479.0,471.5
000681.jpg,531.0,489.5
000682.jpg,346.0,371.0
000682.jpg,268.5,355.5
000682.jpg,474.5,476.0
000682.jpg,533.5,501.0
000683.jpg,341.5,373.0
000683.jpg,465.5,495.0
000683.jpg,262.5,364.0
000683.jpg,531.5,505.5
000684.jpg,338.0,375.0
000684.jpg,465.0,502.5
000684.jpg,536.0,502.5
000684.jpg,261.5,366.5
000685.jpg,332.0,378.0
000685.jpg,257.5,368.5
000685.jpg,469.5,499.0
000685.jpg,535.5,508.0
000686.jpg,354.5,109.5
000686.jpg,302.5,388.5
000686.jpg,575.0,350.0
000686.jpg,533.5,405.0
000686.jpg,549.0,523.0
000687.jpg,255.5,377.0
000687.jpg,324.0,381.5
000688.jpg,316.0,380.0
000688.jpg,248.5,379.5
000689.jpg,312.5,383.0
000689.jpg,248.5,388.5
000690.jpg,311.0,383.0
000690.jpg,247.0,385.0
000691.jpg,304.0,391.5
000691.jpg,241.5,391.0
000692.jpg,303.0,390.0
000692.jpg,243.5,394.0
000693.jpg,299.5,394.0
000693.jpg,238.0,400.0
000694.jpg,294.5,394.5
000694.jpg,239.0,406.0
000695.jpg,289.0,399.0
000695.jpg,234.5,408.0
000696.jpg,284.0,400.0
000696.jpg,228.0,413.0
000697.jpg,353.5,109.5
000697.jpg,311.5,387.0
000697.jpg,581.5,350.0
000698.jpg,275.0,404.0
000698.jpg,228.5,420.5
000699.jpg,274.0,408.0
000699.jpg,228.5,423.5
000700.jpg,272.0,405.5
000700.jpg,225.0,426.0
000701.jpg,268.0,416.0
000701.jpg,221.0,430.5
000702.jpg,257.5,410.0
000702.jpg,223.0,429.0
000703.jpg,256.5,413.5
000703.jpg,223.5,432.0
000704.jpg,258.0,417.5
000704.jpg,221.5,433.5
000705.jpg,245.5,424.0
000706.jpg,358.0,104.0
000706.jpg,317.0,389.0
000706.jpg,593.5,350.0
000707.jpg,250.0,428.5
000708.jpg,239.0,434.5
000709.jpg,233.5,437.5
000710.jpg,233.5,444.5
000711.jpg,181.5,499.0
000712.jpg,355.0,94.0
000712.jpg,330.0,373.0
000712.jpg,598.0,338.5
000713.jpg,355.0,94.0
000713.jpg,329.0,371.5
000713.jpg,591.5,347.0
000714.jpg,355.0,88.5
000714.jpg,340.0,366.0
000714.jpg,594.5,340.5
000715.jpg,354.5,86.5
000715.jpg,353.5,359.0
000716.jpg,355.5,84.0
000716.jpg,357.0,356.0
000717.jpg,355.5,79.5
000717.jpg,362.5,349.0
000718.jpg,362.0,75.5
000718.jpg,322.5,202.5
000718.jpg,580.5,378.5
000718.jpg,594.5,344.0
000718.jpg,563.0,326.5
000718.jpg,553.0,347.0
000718.jpg,535.5,505.5
000718.jpg,543.5,386.0
000719.jpg,551.5,539.0
000720.jpg,549.0,531.5
000721.jpg,551.0,531.5
000722.jpg,355.5,65.0
000722.jpg,377.5,335.5
000722.jpg,572.0,562.0
000723.jpg,547.5,522.5
000724.jpg,547.0,515.0
000724.jpg,224.0,451.5
000725.jpg,547.0,511.0
000725.jpg,225.0,449.5
000726.jpg,543.0,503.0
000726.jpg,229.0,446.0
000727.jpg,542.5,498.0
000727.jpg,231.5,446.5
000728.jpg,541.5,490.5
000728.jpg,231.0,443.0
000729.jpg,233.0,442.0
000729.jpg,538.5,485.0
000730.jpg,540.0,480.0
000730.jpg,236.5,441.5
000731.jpg,539.0,476.0
000731.jpg,240.0,438.0
000732.jpg,536.5,468.5
000732.jpg,242.5,434.0
000733.jpg,358.0,67.0
000733.jpg,382.5,336.5
000734.jpg,532.5,459.0
000734.jpg,247.0,429.5
000735.jpg,530.5,449.5
000735.jpg,250.5,423.0
000736.jpg,532.5,454.0
000736.jpg,249.5,424.0
000737.jpg,530.0,444.5
000737.jpg,253.5,421.5
000738.jpg,529.0,440.0
000738.jpg,257.0,419.5
000739.jpg,529.0,435.5
000739.jpg,257.0,416.5
000740.jpg,359.0,67.5
000740.jpg,375.5,350.0
000741.jpg,527.5,423.5
000741.jpg,266.5,407.0
000742.jpg,526.5,422.0
000742.jpg,271.0,403.5
000743.jpg,528.0,419.0
000743.jpg,273.0,398.0
000744.jpg,527.0,411.0
000744.jpg,275.0,395.5
000745.jpg,529.0,407.0
000745.jpg,279.5,391.0
000746.jpg,529.5,402.5
000746.jpg,280.0,386.5
000747.jpg,530.5,399.0
000747.jpg,283.0,385.0
000748.jpg,530.0,395.5
000748.jpg,287.0,382.0
000749.jpg,534.0,390.0
000749.jpg,289.0,380.0
000750.jpg,295.5,376.0
000750.jpg,537.0,386.0
000751.jpg,357.5,65.5
000751.jpg,393.0,329.0
000752.jpg,542.5,374.0
000752.jpg,304.5,363.5
000753.jpg,544.5,368.5
000753.jpg,300.5,365.0
000754.jpg,542.0,365.0
000754.jpg,301.0,356.5
000755.jpg,305.5,358.5
000755.jpg,543.0,367.0
000756.jpg,307.0,353.5
000756.jpg,548.0,361.0
000757.jpg,309.5,348.5
000757.jpg,553.5,360.5
000758.jpg,315.0,349.5
000758.jpg,553.0,361.0
000759.jpg,316.5,345.5
000759.jpg,556.5,352.0
000760.jpg,361.0,59.0
000761.jpg,323.5,338.0
000761.jpg,563.5,348.5
000762.jpg,328.0,332.0
000762.jpg,564.0,339.5
000763.jpg,327.5,331.5
000763.jpg,565.0,339.0
000764.jpg,332.5,324.0
000764.jpg,569.0,338.0
000765.jpg,334.5,325.0
000765.jpg,570.5,333.5
000766.jpg,336.0,317.5
000766.jpg,571.0,327.0
000767.jpg,343.5,313.0
000767.jpg,574.0,330.0
000767.jpg,664.0,801.0
000768.jpg,344.0,310.0
000768.jpg,672.0,803.5
000769.jpg,346.0,303.0
000769.jpg,667.5,802.5
000770.jpg,349.0,300.5
000770.jpg,670.0,802.0
000771.jpg,356.5,55.5
000772.jpg,349.5,286.5
000773.jpg,349.5,287.0
000774.jpg,351.0,279.0
000775.jpg,349.5,277.5
000776.jpg,352.0,273.0
000777.jpg,352.5,269.5
000778.jpg,353.0,259.5
000779.jpg,355.5,255.5
000780.jpg,360.5,57.5
000780.jpg,402.0,329.5
000781.jpg,355.0,253.0
000782.jpg,353.5,251.0
000783.jpg,356.0,249.5
000784.jpg,356.5,240.0
000785.jpg,356.5,229.0
000786.jpg,358.5,223.5
000787.jpg,354.5,219.0
000788.jpg,359.0,215.5
000789.jpg,356.5,209.0
000790.jpg,359.5,200.0
000791.jpg,360.0,55.0
000791.jpg,400.0,332.5
000792.jpg,358.5,193.5
000793.jpg,359.5,191.5
000794.jpg,359.0,186.5
000795.jpg,360.0,180.5
000796.jpg,360.0,174.0
000797.jpg,362.5,168.5
000798.jpg,362.5,164.0
000799.jpg,363.0,161.0
000800.jpg,362.5,154.0
000801.jpg,362.5,146.0
000802.jpg,321.0,198.0
000802.jpg,357.5,67.5
000802.jpg,584.5,376.5
000802.jpg,557.5,324.0
000802.jpg,552.0,345.5
000802.jpg,590.0,344.5
000802.jpg,548.0,383.0
000802.jpg,533.0,494.5
000803.jpg,364.0,133.0
000804.jpg,363.0,125.0
000805.jpg,364.0,121.0
000806.jpg,363.5,122.0
000807.jpg,364.0,114.5
000808.jpg,366.5,105.5
000809.jpg,363.0,105.5
000810.jpg,365.0,100.5
000811.jpg,361.0,50.0
000812.jpg,665.0,371.0
000812.jpg,365.5,87.0
000812.jpg,228.0,441.0
000813.jpg,662.5,370.5
000813.jpg,364.5,83.0
000813.jpg,231.0,442.0
